1	2
2	6
3	6
4	4
6	2
7	6
8	4
10	2
11	2
12	4
13	2
14	4
15	2
18	2
22	1
23	2
26	1
28	1
29	1
30	1
33	2
35	172
36	203
37	233
38	257
39	296
40	281
41	343
42	391
43	461
44	429
45	434
46	497
47	518
48	548
49	615
50	605
51	636
52	646
53	684
54	667
55	697
56	761
57	801
58	817
59	783
60	823
61	869
62	859
63	961
64	939
65	988
66	1033
67	1004
68	1129
69	1097
70	1082
71	1084
72	1147
73	1170
74	1219
75	1210
76	1236
77	1211
78	1265
79	1299
80	1291
81	1304
82	1311
83	1336
84	1332
85	1349
86	1365
87	1430
88	1420
89	1308
90	1435
91	1471
92	1392
93	1433
94	1502
95	1421
96	1355
97	1437
98	1417
99	1404
100	1379
101	1469
102	1345
103	1289
104	1353
105	1248
106	1307
107	1186
108	1216
109	1138
110	1124
111	1162
112	1097
113	1039
114	996
115	1087
116	1018
117	961
118	956
119	916
120	888
121	856
122	812
123	797
124	724
125	694
126	711
127	650
128	611
129	614
130	538
131	532
132	542
133	451
134	442
135	484
136	471
137	409
138	417
139	358
140	403
141	344
142	321
143	310
144	306
145	302
146	255
147	224
148	244
149	261
150	235
151	207
152	223
153	200
154	193
155	169
156	168
157	187
158	165
159	138
160	159
161	114
162	111
163	114
164	119
165	137
166	104
167	115
168	116
169	111
170	91
171	96
172	79
173	87
174	76
175	71
176	78
177	53
178	62
179	70
180	60
181	62
182	60
183	45
184	55
185	55
186	45
187	30
188	50
189	41
190	36
191	43
192	49
193	35
194	30
195	33
196	30
197	24
198	29
199	24
200	25
201	30
202	22
203	26
204	13
205	14
206	21
207	23
208	10
209	17
210	14
211	17
212	18
213	15
214	19
215	12
216	12
217	12
218	14
219	14
220	14
221	9
222	5
223	12
224	13
225	11
226	4
227	6
228	3
229	6
230	6
231	4
232	9
233	5
234	3
235	3
236	3
237	5
238	4
239	4
240	5
241	6
242	2
243	5
244	3
245	4
247	1
248	6
249	3
250	2
251	3
252	6
253	3
254	3
255	2
256	2
257	2
258	1
259	2
260	3
261	2
263	2
264	3
267	3
268	1
269	2
271	2
273	1
274	2
275	3
276	1
278	2
284	1
285	2
289	1
294	2
296	1
297	1
301	2
305	1
307	1
308	1
309	1
313	1
318	1
319	1
322	1
326	1
330	1
331	1
367	1
