# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 26 08:05:17 EDT 2023 [seed=1682510717204]
# -overwrite -beagle_SSE -beagle_thread_count 11 -save_state GlobalTake2NoDates.beastSaves -save_every 1000000 GlobalTake2NoDates.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	meanRate	coalescentEventsStatistic1	coalescentEventsStatistic2	coalescentEventsStatistic3	coalescentEventsStatistic4	coalescentEventsStatistic5	coalescentEventsStatistic6	coalescentEventsStatistic7	coalescentEventsStatistic8	coalescentEventsStatistic9	coalescentEventsStatistic10	coalescentEventsStatistic11	coalescentEventsStatistic12	coalescentEventsStatistic13	coalescentEventsStatistic14	coalescentEventsStatistic15	coalescentEventsStatistic16	coalescentEventsStatistic17	coalescentEventsStatistic18	coalescentEventsStatistic19	coalescentEventsStatistic20	coalescentEventsStatistic21	coalescentEventsStatistic22	coalescentEventsStatistic23	coalescentEventsStatistic24	coalescentEventsStatistic25	coalescentEventsStatistic26	coalescentEventsStatistic27	coalescentEventsStatistic28	coalescentEventsStatistic29	coalescentEventsStatistic30	coalescentEventsStatistic31	coalescentEventsStatistic32	coalescentEventsStatistic33	coalescentEventsStatistic34	coalescentEventsStatistic35	coalescentEventsStatistic36	coalescentEventsStatistic37	coalescentEventsStatistic38	coalescentEventsStatistic39	coalescentEventsStatistic40	coalescentEventsStatistic41	coalescentEventsStatistic42	coalescentEventsStatistic43	coalescentEventsStatistic44	coalescentEventsStatistic45	coalescentEventsStatistic46	coalescentEventsStatistic47	coalescentEventsStatistic48	coalescentEventsStatistic49	coalescentEventsStatistic50	coalescentEventsStatistic51	coalescentEventsStatistic52	coalescentEventsStatistic53	coalescentEventsStatistic54	coalescentEventsStatistic55	coalescentEventsStatistic56	coalescentEventsStatistic57	coalescentEventsStatistic58	coalescentEventsStatistic59	coalescentEventsStatistic60	coalescentEventsStatistic61	coalescentEventsStatistic62	coalescentEventsStatistic63	coalescentEventsStatistic64	coalescentEventsStatistic65	coalescentEventsStatistic66	coalescentEventsStatistic67	coalescentEventsStatistic68	coalescentEventsStatistic69	coalescentEventsStatistic70	coalescentEventsStatistic71	coalescentEventsStatistic72	coalescentEventsStatistic73	coalescentEventsStatistic74	coalescentEventsStatistic75	coalescentEventsStatistic76	coalescentEventsStatistic77	coalescentEventsStatistic78	coalescentEventsStatistic79	coalescentEventsStatistic80	coalescentEventsStatistic81	coalescentEventsStatistic82	coalescentEventsStatistic83	coalescentEventsStatistic84	coalescentEventsStatistic85	coalescentEventsStatistic86	coalescentEventsStatistic87	coalescentEventsStatistic88	coalescentEventsStatistic89	coalescentEventsStatistic90	coalescentEventsStatistic91	coalescentEventsStatistic92	coalescentEventsStatistic93	coalescentEventsStatistic94	coalescentEventsStatistic95	coalescentEventsStatistic96	coalescentEventsStatistic97	coalescentEventsStatistic98	coalescentEventsStatistic99	coalescentEventsStatistic100	coalescentEventsStatistic101	coalescentEventsStatistic102	coalescentEventsStatistic103	coalescentEventsStatistic104	coalescentEventsStatistic105	coalescentEventsStatistic106	coalescentEventsStatistic107	coalescentEventsStatistic108	coalescentEventsStatistic109	coalescentEventsStatistic110	coalescentEventsStatistic111	coalescentEventsStatistic112	coalescentEventsStatistic113	coalescentEventsStatistic114	coalescentEventsStatistic115	coalescentEventsStatistic116	coalescentEventsStatistic117	coalescentEventsStatistic118	treeLikelihood	branchRates	coalescent
0	-7077170.812597427	-134.48113824334297	-7077036.331459183	1.8812577485100266	1.8812577485100266	11.50436903008044	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.5	1.0	1.0	1.092330847422096	1.5770301128152386	0.14331538613508066	0.3125336400565654	1.2327948415271028	0.6552870719739757	0.5215480841053095	2.439153091424703	0.37385747993828194	0.10502273081648501	1.2673887472849088	0.038308678817331396	0.36022572317695356	0.7533375694994155	0.6462542122585366	0.1738344447394494	0.046262760000971015	0.5024952117923187	1.7707789392859854	0.6791119144105762	1.539948743869609	0.9077453238866522	0.2567697399064866	1.0874669772053338	0.03785056349709032	2.030846347303959	3.251483659091701	1.0438416959454617	1.506862067429157	0.3661279921994194	1.7026124370083093	2.4960492441621676	0.9445596159681278	0.6922341084219374	1.615935355900658	0.08092069521173696	3.7851106109719326	0.17990151900758938	0.35620950093673026	0.4735005244611557	0.8260370266813295	0.525598973462198	1.1231698840696123	1.5156856768551248	2.05616746735595	5.427216441366223	1.3314306824057514	2.131581879932706	0.9272259723230748	0.094334963052582	0.30443160513737977	1.8051701441246542	0.5839465702049771	0.2643716936613405	0.3296193386791646	2.5520158057234683	1.5628771514287492	0.43633844280578893	0.01820704323366437	1.2455756428873894	2.24692362876292	1.7722312255635073	2.8328432031894337	0.34592323226186744	0.5117814457675374	0.5707246849109139	0.14538488633544083	1.6991360937881235	0.716410028374336	0.7037296866190563	0.8027958374028278	1.055431702061472	0.9410344718488465	1.2445397161947362	1.6914055013430376	0.35689155087381746	0.009270809678608563	0.1761710974330164	0.8963295460183636	1.5471746983682548	0.2982519296604613	1.8242559393082474	0.5537486046416228	0.4402387388360839	0.874802659355913	0.09802387944361474	2.820983361898174	0.04688404021543613	0.035451653775618146	0.6805745226158764	0.8458188537876175	0.22205834027504306	1.1698055863989454	1.9297768383615166	0.427473971160517	1.528675684351622	1.1910539166445595	0.41632319309081245	5.372064100802564	0.004453874734858254	3.8459254203608753	0.29808182381353593	0.5194026319998094	0.674661285053102	0.11756989940671647	1.661972238835845	0.6813191853728575	1.3329289291904878	4.911111754968372	3.3420153873835314	0.5831588133781327	0.0830450599471595	1.2933757326352657	2.6602232356798075	0.662865350862365	0.2691456014370788	0.07805533977809043	1.1402715986284448	-7077036.331459183	0.0	-129.30983264014435
1000	-5651740.884311014	92.57652427667556	-5651833.46083529	0.09394477251921517	0.09394477251921517	0.9914166651254976	0.2800954329487317	1.087942689083934	0.994333612644687	1.0095046014477638	0.9915106008836542	0.9929466425004647	1.0148540460162743	0.9968504965071562	0.243365302504416	0.2582256807504252	0.2516200739546562	0.2467889427905027	0.47790047688494763	0.7597875506373808	1.0	1.0	0.3370528823648837	0.2254690566669413	0.141376961374807	0.21074543740759402	0.22405430918459762	0.28385798860796435	0.00466549161927157	0.11086532872096648	0.14480274553643832	0.06526323254306106	0.09232613362475474	0.16682245396217862	0.3211139071146998	0.03779378168784176	0.007586817340603977	0.03711953401950107	0.11056563945998543	0.15855659397261174	0.1387671000654191	0.1324190565045348	0.059040274394685434	0.25987320978061085	0.08195293412313448	0.03616687947157014	0.4012505991537839	0.2759128441005075	0.03556135512269834	0.2736830558556409	0.23765289433038495	0.08422548824650723	0.011194358664579511	0.006381601400082993	0.3279876073926233	0.0861352076694493	0.15807084831842033	0.3738422841433872	0.04441934595764238	0.09827677701108238	0.1163144662540279	0.042180944530637164	0.012861500217610683	0.23916596735090412	0.1339583793073651	0.39109438048430656	0.015985642055680933	0.006037531677426667	0.19393670769123159	0.052446140845708304	0.10755176618617789	4.5517344115030326E-4	0.18258243708067526	0.025182781633109844	0.07276308301890957	0.04885485486539919	0.11193330283733771	0.08824472623868783	0.022003461799376747	0.03799141165397274	0.03052137043607247	0.053729875217405215	0.029973758754538914	0.21428658052622312	0.034961573016593916	0.15803500612790666	0.14675115289265073	0.06994990281395722	0.14041976221619495	0.44461714541329955	0.05713539326015702	0.1098944745220576	0.3654221957429214	0.3317585707170111	0.08071255034164129	0.004299656717006961	0.25782805995179936	0.07384771203081583	0.021271058939046968	0.0025018310764435177	0.015220633595654648	0.09051784127544865	0.030972094598034454	0.6767225088781129	0.2826597410320108	0.019153448653960146	0.12086275431622195	0.006530260804912722	6.238858735206909E-4	0.004070746284557031	0.08959085783804344	0.11160018045341759	0.02937146676607516	0.1551396067468459	0.013327436831583274	0.06480751155063755	0.1860641660244841	0.09425266806334452	0.09858899636361354	0.18518954849136987	0.052394419265839445	0.38518890102449255	0.10158565064882932	0.03544758425307138	0.021892327959850258	0.1709964181509665	0.15479529412461482	0.05906800490574478	0.0497383490547989	0.014363782500073828	0.11248854987314759	0.12600347003851373	0.3395160276734185	0.32126082171348547	0.0418916965916616	0.1381220690210007	0.09187330844015268	0.056859121871186385	0.03373137125122355	0.010259565148176872	-5651833.46083529	0.0	97.51894862080486
2000	-5170619.132560844	269.85165141891946	-5170888.984212263	0.009591397298625808	0.009591397298625808	0.09856161655413272	0.08426141195916047	0.3811971299699006	0.9854139727991302	1.0044648874324908	0.9929797920139843	0.9929466425004647	1.0273442087467737	0.9968504965071562	0.243365302504416	0.2560721416748435	0.25673960171048404	0.2438229541102565	0.27492212119337134	0.8937080381601396	1.0	1.0	0.039645019184584976	0.008783213998880445	0.014926329410538283	0.015709176910832044	0.058821155807983264	0.03569946425771992	0.03597293260471956	0.007842116810155036	0.03644237094798763	0.04216761963941671	0.015627083344848226	0.019746574996647736	0.017148516612960737	0.04204986020020203	0.003810660973676021	0.006918401830467339	0.08239664433368708	0.017740158790385614	0.0012394079663479729	0.008852912599836161	0.002933824318174275	0.013980738703147595	0.027475866323141022	7.781521927801704E-4	0.018437857273688518	0.0023880973432166544	0.0018977561447978868	0.0167780543668052	0.003946963354765385	0.03071941491796851	0.055709187160965935	0.011105804916526282	0.005519751671630421	0.010792764528998439	0.0014000870087536941	0.014146132633002522	0.0015917869846069643	0.0022087844577820402	0.002747129857404401	0.012634694277028858	0.0075641785701752885	0.03137319773626344	0.007469749649695081	0.029171736712506665	0.0018069731740745713	0.02947816655565602	0.005131582813011108	0.007568174050852902	0.008698949302620138	0.0036608468018775563	0.008869998960756045	0.018172280478524438	0.01249185314354227	0.013344949057109838	0.005629943433753744	0.001867247144917903	0.0010220996210383308	0.004702477537466166	8.561051144364667E-4	0.004348847479739104	0.0090199381961975	0.015508190294639453	0.003951960411998765	0.017863844044747196	0.00890284278935337	8.033311680380845E-4	0.00635815682073782	0.010423134356803495	0.01275678350547497	0.021674161245526388	0.007649081982176021	2.4157436319998272E-5	0.0039998552805200266	0.025220140900164327	0.03477318064552011	5.785873472601721E-4	0.03751378370474732	0.002251365839828646	0.029231177553072068	0.002076909554879534	0.01501942383436077	0.011091543164442857	0.011590422572262364	0.047647876764278826	0.010154307317381855	0.0040223751428003635	0.027727144669690257	0.011882848366594537	0.03784720270805896	0.011672144986866313	0.007141541705408469	0.0024080601666330104	1.8026415085123392E-4	0.011604394641100944	0.002978202528033122	0.010654063326464448	0.003419425628720194	0.010004194177871803	0.004004066741168618	0.011167832961929318	0.004822624717163125	0.012129492516425524	0.022420178222183416	0.0034959626242099355	0.0024200819187802534	0.00860157668801585	0.0075748750693369945	0.027903464175716874	0.024345499685347684	0.0014758911240633126	0.021615837006307356	0.006111770633638235	0.007556274822151191	0.017766882384882558	0.002254915519514806	0.002512427918019807	0.012008407632142644	1.3185077183525996E-4	-5170888.984212263	0.0	272.48016712907327
3000	-5001505.912222015	381.720403832776	-5001887.632625847	0.004956400975899804	0.004956400975899804	0.07925330845159918	0.016605958124720332	-0.33342509276182386	0.9760051416203528	1.0227379445256792	0.9929797920139843	0.9798433909592457	1.0315832343735818	0.9968504965071562	0.2088862409627931	0.27262688949013325	0.2747137305206251	0.2437731390264486	0.1642542970251272	0.976287243321362	1.0	1.0	0.04042866490984889	0.008155734871396005	0.031001248043257365	0.14358239582656576	0.08549027562643828	0.017151783115564968	0.021690972241380304	0.008242431101099377	0.010420913513702475	0.05627604071263906	0.0011017407627022151	0.010709467479252706	0.00217115379242144	0.05309977438441631	0.001550657573195639	0.01064365766307175	0.02698784863473588	0.013632544318390756	0.014898823982144267	0.05335985503857482	0.002158386456906606	0.007772376535545507	0.004559904723264818	0.0064091593934486645	0.004316472296981377	0.0036586056500936505	0.009176212330767704	0.00441744046368352	0.0011705141317552702	0.05317650181183319	0.01707851013108968	0.011139054966773853	0.03331397431126275	0.004152985720688055	0.00303599255056512	0.011760390397345192	0.03342400926718597	0.02097646997610712	0.03473809296909865	6.251096300825755E-4	0.0212689286658879	0.006176878547829279	0.005811957377362644	0.005581734147327179	0.008241220911636225	0.0034913830627546563	0.009825710106145226	0.00969292198458848	0.00163198336618952	0.003941725461597751	0.013400965194828623	0.027123756604023296	0.009217016755130205	0.00847635718337587	5.778496993909038E-4	0.0062756856228434925	0.00658717041917215	0.022490633245191967	0.005311253691819234	0.01037978958031626	0.004907174939311331	0.0042984092360047466	0.009761405288725466	0.01036506064884297	6.413253840252108E-4	0.003564264684061163	0.01495270439761859	0.007537608240154413	0.015254612173838146	4.716531261957617E-5	0.07850411805160357	0.003533592182452987	6.631347646346927E-4	0.043126257941558735	0.0033668285804096783	0.005969123931088785	0.0203703439529215	0.008470896734078213	0.015801396309588562	1.7900166621189232E-4	0.007466237615547165	0.1051421218782565	0.007872789061129865	0.007062838413276578	0.007808483344037246	7.817095790076838E-5	0.004931184335464335	0.0023038083185164433	0.009949508955481728	0.003197384245037363	0.010630722711620995	0.0025790871682644734	0.006978366313034648	5.460322714266841E-4	0.011779054135644935	0.002902587012811416	0.005890190249548312	0.0028947409692976433	0.002090983349509899	0.021818680796286335	0.010081141848062537	0.00432789877674117	0.0021212825047358004	0.012470207127482664	9.752230656088221E-5	0.011322042871400956	0.03408397158823717	0.00877977405574368	0.005422596335134844	0.008290163396840224	0.006158553908814543	0.020266603668635974	0.007249841868400631	0.004652237286748148	0.003002570313542052	8.417631513223719E-4	6.18808099896141E-4	5.951141498245502E-4	-5001887.632625847	0.0	382.4556493979455
4000	-4940859.607938652	404.2867252522935	-4941263.894663904	0.1722303484209872	0.1722303484209872	0.39447893521146304	0.01072461462823402	-1.8956613844302008	0.9782747663993693	1.0316783856000655	0.9937494324351249	0.9680434787412013	1.0411135218126095	0.9871404150116292	0.2122803083269527	0.2753873599152792	0.2844295330969072	0.22790279866086094	0.14591953376866074	0.9792942857988005	1.0	1.0	0.012067659203063824	0.04143233286009749	0.028185099103118283	0.06862689116822182	0.08414139504300121	0.01061586218726802	0.002446735550131896	0.03914773063298473	7.666657575865563E-4	0.0021149259266716115	0.044434564698194595	0.008804453962792174	0.018799414745517988	7.33684003317443E-4	0.009694808811505804	0.02811775855709333	0.01518363946355804	0.012341522173453516	0.007296594705605613	0.004329881677785849	0.0022448798310321367	4.6956513768497645E-4	0.006700340656664401	0.00322847599431805	0.04063032145729661	0.012067806148033268	7.062169374639174E-4	0.008172160354279664	0.003195032801994247	0.011795745632911851	0.011792290767642568	0.010848246600271826	0.020700600112215473	0.0034075811085827494	0.04125021629876101	0.016607822327648857	0.003934068112499902	0.005169326939426461	0.0027741454696887918	0.007742674298630968	0.002671934777682122	0.007532777782579283	0.00732185865831645	1.1935389094518676E-4	0.019808584792516286	0.016795250767472614	0.0072915218537887745	5.6890721699811E-5	0.005139728214892694	0.002439359312749802	0.004334680361493154	0.005154797553158478	0.017642500368450647	0.012615960944232793	0.00400226742394592	0.0025424758478351126	0.008958064413004296	0.008538938654044538	3.895392591252251E-4	1.3607793877117724E-4	0.002859180420358573	0.018337965801268223	0.028048255382783223	0.015028012403942609	0.02067704616826909	0.0019061816358469596	0.011172202216798922	5.797194922015477E-4	0.003824762804516908	9.89581409809395E-4	7.595405795852131E-4	0.002673557281002296	0.04578972619729135	0.0048040959942622485	0.0031394485765606187	0.0018806723220913023	0.0013016526460821346	6.66954821266946E-5	0.004695851722059909	0.005556900419981643	0.029857202683792487	0.0030700245652947947	0.0215637394561523	0.019037195834970877	0.006379820534436448	0.004626600157297397	0.002841095542267506	0.022243000081775245	6.467568073502259E-4	6.793785455666025E-4	0.0012244087652403125	0.005468040245502929	0.009246077245233542	0.002293088226500134	0.00468588141606626	0.002320427735132852	0.005336140088259317	0.014468062619091504	0.009611176311836256	0.0010973410859276575	0.0011948527297215659	5.541747248464586E-4	6.640627067682099E-6	8.152405961996687E-4	0.04693326147376582	0.014140925213843402	0.0029424749104051003	0.0072214244805879416	0.019449237534807533	0.003042224838541521	5.246732481157751E-4	0.004104452471555722	0.0012120704463368611	4.108585870196365E-4	0.005504813318111049	5.647433792577228E-4	3.9526277040147174E-4	0.16931097083185798	-4941263.894663904	0.0	406.1103175605466
5000	-4899564.261965868	477.5592284558316	-4900041.821194324	0.009925294979972172	0.009925294979972172	0.049980878193785334	0.0071894881793817976	-0.4316503896970323	0.9832390553443637	1.0296404331120268	0.9964097453758362	0.9520565508030091	1.0561879037140531	0.9824663116507107	0.2168178980191917	0.28681212735004297	0.2844295330969072	0.21194044153385813	0.13871619283232364	0.9855135252983995	1.0	1.0	0.019669934589332163	0.03270319245881927	0.07101395592096439	0.02813148145476686	0.006859423719733229	0.0015812000625758172	0.009410424933176563	0.015611462395939737	0.005805932385850984	0.024853908756790142	0.002578599870393568	0.0030587599826844628	0.026751718614427135	0.010749612463918649	0.012969159850540077	0.010168180490682254	0.0027475910726347907	7.610925523160712E-5	0.0018891289497778895	0.004522744694654151	0.013597568660212249	0.016274253340171643	0.008161565162881272	4.779419527565582E-4	2.1633554248679475E-4	0.004228668739444369	9.566587044263446E-4	0.017904631148287733	0.007368082635353301	0.015557203021820438	1.5525636780577688E-4	0.0031569989920833485	0.002326540283980825	0.0022070114647755007	0.007127266765487522	0.00320830930649302	0.006681646999697576	0.0031162502038627467	0.011038865781858169	5.76789092679935E-5	0.0029886402843983177	8.459482267831562E-4	0.0065756813001446365	0.004883467126045255	0.011460883445751496	0.005516016345520267	0.008332614086107465	0.001295809185820069	6.101716850302178E-4	0.00428837711157225	3.5549109997398546E-4	0.0026462539997766997	0.0014179481334775281	0.0025163400447791385	0.013526113894175507	0.014236494078779492	4.973810694324166E-4	0.0014533946504479097	0.0010684933961034055	0.0017049891762774732	0.0032572540688816467	3.040878231729394E-4	0.0016933136162745731	0.01084705863462459	0.008775261185961962	0.0028912088317995573	0.0044486121500424075	0.0028119066735809257	0.0040039012407292	0.0011451797518455223	0.017444522398249365	3.1310964135702565E-4	0.002613328627391964	4.244211050033243E-4	0.0014898019908356655	9.460949241625013E-4	0.003912999985639241	0.0011661466779061265	0.0016573750011786514	0.002463735100849877	0.004866337252471887	0.007675043016447867	0.0020913168088395463	0.006140993598270433	2.4103268599240353E-4	0.015680024982504377	0.010854172797464406	6.673446525237246E-4	0.007437965232813167	8.023675534938945E-4	0.01819521589538527	0.0045703213680721895	0.00686767671448267	4.5047639080356605E-5	4.49990919015918E-4	0.004210374409594505	0.003387974902635356	0.009185934445590724	0.0015894430793739335	0.0014460641800073963	5.678769077274026E-5	0.0020726249236442925	0.0014148088479874867	0.008019331419088269	0.004417438561463506	0.008241220801333307	0.003663932290010388	0.009291120521738222	0.019311130654902288	0.004718730028501024	2.4499554005203913E-4	5.885162363163153E-4	3.625363553696852E-5	2.869979332169759E-4	7.047525478309628E-4	0.0021056997462048734	2.509567447475196E-4	0.008071749563305206	-4900041.821194324	0.0	477.5044815395438
6000	-4875804.828689913	532.3801126987154	-4876337.208802612	0.0020029200111883433	0.0020029200111883433	0.02247367599570932	0.004449610640151981	0.09462612895881795	0.9920625511014602	1.0408758961971385	0.9849736753622275	0.9432330550459126	1.063680354675452	0.9751744676178087	0.2168178980191917	0.28355086620093506	0.2862573042852574	0.21337393149461586	0.21179471818077647	0.9855135252983995	1.0	1.0	0.011944249806366292	0.019858484959358158	0.04312207676167376	0.02231503165652859	0.005919314597654401	0.029757460814191537	0.0037175796662130625	0.015223853431987826	1.008036938192402E-4	0.0023910639826490556	4.654330515638072E-4	0.014654460834120893	0.012824271082026877	0.00669990814552406	0.0027199899653494526	0.0021233541042490543	0.008839340021803317	0.002907767262816728	0.0028460197879012134	1.4563560851874296E-4	0.004161866284972587	0.006671997266527056	3.3842953624183653E-4	0.004496985557354163	0.004878406741589432	0.002392138343832767	0.005593725879384864	0.0021094735953871937	9.858630889003907E-5	0.003518128142041175	0.0014358724180146797	0.004640691399761104	0.002090703848051903	0.00435777619187475	0.0015635769348419596	0.007710277294057857	0.00200447137637996	0.004450400970939768	6.338519943946955E-4	0.0024430161201637636	0.007989219424944124	0.001812555391279567	0.0023956643292399353	0.0047097917297486995	7.570232323226946E-4	3.3413639401290863E-4	8.757569346988415E-4	0.0010087860010736655	0.004756623731124829	0.01115120237879358	0.006153714815222624	0.0037930260853003004	0.002157732237018179	0.0012546760805351035	5.415671333301752E-4	0.002030793368519323	4.191161141737398E-4	8.124828765565245E-4	0.001459169475565172	0.005556016939793686	5.829814783652372E-4	0.005931471030512199	0.0019580720904593106	2.1985233776681905E-4	3.890058051773239E-4	0.001774627053263156	0.007454953815590258	1.468713022707796E-4	0.0010609781323668297	0.002647741990203133	0.00322369134427912	0.002064004230040289	1.9814848000802382E-4	0.0017618351556876364	2.2726904518095175E-5	0.0014172351744034485	0.0021937467288136126	1.7387743121460706E-4	2.3159471635227725E-4	0.0010674706089901468	0.001716765806308453	0.00746401173248134	0.00326332811419255	0.009469850556485603	0.006999522452102279	0.0032716441209522016	4.313783976415014E-4	0.005373237953276875	0.009992323335791852	0.0024902898847288983	0.001934830737727522	0.002082028510640953	0.003141271709406098	2.7354450616972877E-5	2.732497112744578E-4	0.0019975767223098543	5.125129857758693E-4	0.002094352138298175	5.752937383159084E-4	0.003889845238998539	7.859189443875654E-4	7.228801409174783E-4	1.3399365162002075E-5	0.009680389143973912	0.005774247817740751	0.005311175810513163	0.0025095862003949847	0.005194182431850185	0.0035077504085792703	8.034973558660645E-4	0.0025117133577792863	0.0020339591426037527	3.651238150262706E-5	2.0717118734762756E-4	1.1618323700013757E-4	0.0016408409069717036	9.96799162173974E-5	8.773845202811918E-4	-4876337.208802612	0.0	531.6546951840073
7000	-4855546.783217889	585.4178222046837	-4856132.201040094	0.0011963493312558042	0.0011963493312558042	0.013980376055523136	0.002866011782307089	-0.3870869586689889	0.9907832957114158	1.0414996660744757	0.9869526545360549	0.9388604026383686	1.0759841684378468	0.9659198126018378	0.2168178980191917	0.28355086620093506	0.2862573042852574	0.21337393149461586	0.3336793865399862	0.9855135252983995	1.0	1.0	0.007212627208334242	0.011991699039802428	0.026039598063777116	0.017112236558853987	0.01828731203455433	0.01090119198942514	8.936275859322013E-4	0.001855879615814096	0.009748720066825884	0.004063726113922755	0.003663391025164096	0.004200643500933599	0.001705960276869856	8.14318893936991E-4	5.081464974518649E-4	0.007268122622043243	0.0017876749148759898	9.151420974027458E-5	0.005961259990532191	1.3968856685660808E-4	7.619370544161134E-4	3.507358848875475E-4	0.002633493873582897	0.003008541417587849	0.0035071498473008347	0.0042211307863695	0.001880492795469437	0.0030643939219041605	0.002724597840499047	0.0015703288964604965	0.0010356865358224611	0.005112686362325715	0.0038557708744973267	4.906043605583722E-4	0.002019849267028933	0.0046457543287272566	8.587376362693443E-4	1.2449944683625322E-4	7.26137934122226E-4	0.00132690629259118	0.0036210505170785213	7.190243705221396E-4	0.004535535244845455	1.6869826076201859E-6	4.271855234525079E-5	0.013578068990443708	0.0038888461540922893	8.943918636154934E-4	6.420500111517602E-4	3.1295641540561E-4	8.047944489168487E-5	3.877539598424642E-5	2.0878117878520735E-4	2.4388032603716165E-4	8.654604564885932E-4	1.3185736731028287E-4	0.004581883186238052	0.0010296097743525757	0.0025208761439520053	8.650940197826977E-4	2.0218687515822766E-4	7.677352612451596E-5	1.3962240642800128E-4	1.327595268768934E-4	0.006837927683992727	5.681406676878954E-4	4.526824250327554E-4	0.004180575491517865	9.625912371277226E-5	3.0656849423145276E-4	1.3016882393198075E-4	6.105179185071638E-4	3.912915315299869E-4	0.0010797449701180435	3.1618864786254173E-4	3.206811300895999E-4	0.0010404602665076254	6.675536367654295E-4	0.0011472057288461608	0.004948639867855693	9.971682679050934E-4	0.001181112024257185	0.0032740707308666294	0.00209197561912713	0.004726678550900103	0.0017936769188344854	1.712287746644058E-4	3.338953633265213E-4	7.136201109092081E-4	0.0014053646229211611	6.481642996775602E-4	3.782572017984641E-4	0.00949122246941601	0.002013237669708544	0.0015084790147116742	0.0013876713108396548	0.00238724674720768	6.411036286449714E-4	5.991406218660723E-4	9.734696421462481E-4	6.793736885652454E-4	0.002437443863767621	0.0030175936420478713	0.004171778925063457	9.201564271663099E-4	0.004177730609604101	0.0037030880541824816	0.0022791355969854423	7.65596086761425E-4	1.747835355926929E-4	0.0013104360967448809	6.946793360458363E-4	4.5761723685182E-4	2.4608790320484395E-4	2.2020600322371115E-4	8.58710813121627E-4	6.0192484876770824E-5	5.166860591986655E-4	-4856132.201040094	0.0	584.7887397011099
8000	-4842833.686898731	597.1902417695352	-4843430.877140501	0.0012049534781426643	0.0012049534781426643	0.012345979861678517	0.0026383727581950982	0.4261066711055701	0.9850996217821945	1.0470270386704572	0.9960060251583882	0.9388604026383686	1.0759841684378468	0.9570227433127443	0.2168178980191917	0.28355086620093506	0.2862573042852574	0.21337393149461586	0.35143801505247846	0.9855135252983995	1.0	1.0	0.006558528854865773	0.010904196473724887	0.023678120376587602	0.03345600758536378	0.006589589759154471	0.0033231328930124347	0.00627689697944143	0.003268242296229858	0.005332468954720506	0.001096647644518641	0.0019527007985156864	0.006169026304467787	4.799200440278404E-4	0.006866885309307873	0.0029924428195361014	0.004695054049041384	0.0031567115277095787	6.351593497742122E-4	0.0012416212921478097	0.0012131904953800326	0.00399345460335821	0.0023809076400381143	0.006716675177467265	6.770671289713689E-4	0.00470411763192975	0.0011193005244102049	0.00264858555247845	0.0014202574632859717	0.0012859586640366998	0.0018027491291219076	6.776754306697632E-4	0.0022695306131387968	8.317346985654948E-4	0.003581320070244322	0.001009507458341718	8.29252296539418E-4	0.004468337697962202	0.0011795848919392382	0.0019510684769391516	0.0012139979007103827	0.001221508671765073	8.287618588251896E-5	3.9858175112662106E-5	0.0032807093172769895	0.007418964979911382	1.6491002157505461E-4	0.002200162106929063	0.0030514895967379994	7.226793520796582E-4	1.4622087644839397E-4	3.068604139249675E-4	4.3007651610893537E-4	2.930389002282184E-4	0.001033329870283897	1.1538658845724136E-4	8.063261492481308E-6	9.750922652925577E-4	0.004700191899424994	6.178029988177426E-4	0.0017753312321078427	5.263444922028026E-4	0.0015969015989524304	2.074417916985395E-5	0.0032807283385605027	4.888051873699849E-5	1.6374449518706159E-4	7.992777307660394E-4	0.0013393096681599335	3.472530210814137E-4	7.4824999667285E-4	0.002332809822624984	3.3413061272927495E-4	6.408223540123816E-4	0.0013224905361030924	2.8751414854649477E-4	0.0012827548045815317	3.553117602126947E-4	2.429531539932047E-4	3.0246624194258005E-4	0.005227325761025536	0.001066490506213895	9.22438499512721E-4	0.006478589129507971	0.0017133232068372783	6.008374249501266E-4	1.3820058458109642E-4	5.332269174213311E-4	0.0015882996033022166	2.846391359420938E-4	6.070386347355187E-4	0.001717180353832121	0.001180335448386334	0.006351799310482713	2.236626090766705E-4	0.002307205913496517	0.0010452985514907732	0.0012850695181894321	9.882699914923346E-4	0.001317212577131074	4.7949358784100775E-4	0.001000316584057028	2.14718856068283E-4	0.002461450770371226	0.0019955644889216428	5.576944327225681E-4	6.669434808309329E-4	0.0017563987149564716	5.259315788166462E-4	0.004423915538684559	2.0164177918161383E-4	0.0029048384861924074	6.316802932877269E-4	6.996362724107994E-4	1.9198621895856157E-4	8.641638494317192E-5	9.74568357057907E-6	4.4027895645573016E-4	5.869274728295861E-4	-4843430.877140501	0.0	596.5529371426089
