NODE_82_length_12773_cov_9.903013	12773	59.23
NODE_83_length_12340_cov_9.513849	12340	56.68
NODE_84_length_12216_cov_9.853122	12216	58.33
NODE_85_length_12102_cov_9.609542	12102	55.85
NODE_86_length_12001_cov_10.823421	12001	60.92
NODE_87_length_11943_cov_10.031643	11943	58.07
NODE_88_length_11817_cov_9.445962	11817	56.17
NODE_89_length_11783_cov_7.899013	11783	51.64
NODE_90_length_11685_cov_9.538521	11685	57.63
NODE_91_length_11619_cov_10.194909	11619	57.21
NODE_92_length_11527_cov_8.674639	11527	56.94
NODE_93_length_11480_cov_8.713475	11480	55.02
NODE_94_length_11478_cov_9.528780	11478	60.79
NODE_95_length_11300_cov_9.586904	11300	58.29
NODE_96_length_11238_cov_9.382639	11238	55.68
NODE_97_length_11150_cov_10.019513	11150	58.06
NODE_98_length_11139_cov_9.406391	11139	58.32
NODE_99_length_11054_cov_9.015057	11054	56.66
NODE_100_length_10783_cov_9.433327	10783	58.05
NODE_101_length_10773_cov_9.429914	10773	56.91
NODE_102_length_10701_cov_8.642148	10701	59.04
NODE_103_length_10665_cov_8.856337	10665	56.74
NODE_104_length_10617_cov_9.408198	10617	56.62
NODE_105_length_10536_cov_9.254402	10536	56.46
NODE_106_length_10507_cov_9.477286	10507	57.10
NODE_107_length_10467_cov_9.415405	10467	57.11
NODE_108_length_10318_cov_9.751191	10318	57.11
NODE_109_length_10293_cov_9.200214	10293	56.62
NODE_110_length_10189_cov_9.114862	10189	56.49
NODE_111_length_10094_cov_10.793443	10094	59.99
NODE_112_length_9904_cov_9.802633	9904	57.59
NODE_113_length_9868_cov_8.984043	9868	55.39
NODE_114_length_9736_cov_9.654064	9736	58.82
NODE_115_length_9503_cov_9.005911	9503	58.04
NODE_116_length_9472_cov_9.820608	9472	57.62
NODE_117_length_9459_cov_10.755885	9459	58.56
NODE_118_length_9442_cov_8.968979	9442	55.52
NODE_119_length_9434_cov_10.170335	9434	58.02
NODE_120_length_9428_cov_8.788169	9428	54.84
NODE_121_length_9381_cov_9.917665	9381	55.88
NODE_122_length_9330_cov_9.596065	9330	57.88
NODE_123_length_9317_cov_8.995263	9317	56.55
NODE_124_length_9307_cov_8.186678	9307	56.37
NODE_125_length_9201_cov_10.024531	9201	57.19
NODE_126_length_9020_cov_9.468468	9020	58.73
NODE_127_length_8863_cov_9.535318	8863	60.33
NODE_128_length_8843_cov_9.296574	8843	56.19
NODE_129_length_8799_cov_9.199886	8799	57.94
NODE_130_length_8773_cov_9.153019	8773	57.55
NODE_131_length_8550_cov_9.261120	8550	58.97
NODE_132_length_8483_cov_10.027916	8483	57.60
NODE_133_length_8211_cov_10.458323	8211	59.15
NODE_134_length_8181_cov_9.363101	8181	56.95
NODE_135_length_8122_cov_9.435809	8122	58.94
NODE_136_length_8047_cov_9.749688	8047	57.43
NODE_137_length_8043_cov_9.685301	8043	54.49
NODE_138_length_8019_cov_9.025657	8019	55.57
NODE_139_length_8013_cov_9.435120	8013	59.03
NODE_140_length_7995_cov_9.873964	7995	58.56
NODE_141_length_7859_cov_9.651596	7859	57.78
NODE_142_length_7803_cov_9.842938	7803	54.41
NODE_143_length_7790_cov_9.671305	7790	56.97
NODE_144_length_7715_cov_9.318501	7715	59.75
NODE_145_length_7706_cov_9.574443	7706	57.88
NODE_146_length_7600_cov_9.297319	7600	57.20
NODE_147_length_7515_cov_8.979829	7515	57.84
NODE_148_length_7454_cov_9.176162	7454	58.00
NODE_149_length_7439_cov_9.913900	7439	57.88
NODE_150_length_7430_cov_9.938116	7430	56.70
NODE_151_length_7409_cov_8.991463	7409	57.59
NODE_152_length_7367_cov_9.941128	7367	56.21
NODE_153_length_7263_cov_9.822367	7263	56.64
NODE_154_length_7245_cov_9.166436	7245	56.92
NODE_155_length_7202_cov_9.568800	7202	57.01
NODE_156_length_7142_cov_9.888936	7142	57.14
NODE_158_length_7101_cov_10.307410	7101	59.47
NODE_159_length_7012_cov_8.159530	7012	56.50
NODE_160_length_6917_cov_9.453688	6917	56.79
NODE_162_length_6793_cov_8.271733	6793	55.28
NODE_163_length_6664_cov_10.963979	6664	60.58
NODE_164_length_6574_cov_9.134607	6574	57.20
NODE_165_length_6534_cov_9.716065	6534	56.43
NODE_166_length_6459_cov_9.735770	6459	57.75
NODE_167_length_6336_cov_8.250040	6336	55.37
NODE_168_length_6322_cov_9.436517	6322	58.30
NODE_169_length_6321_cov_9.624603	6321	58.31
NODE_170_length_6286_cov_10.027809	6286	56.75
NODE_172_length_6127_cov_7.917350	6127	54.68
NODE_173_length_6099_cov_9.327677	6099	58.76
NODE_174_length_6094_cov_9.783842	6094	59.96
NODE_175_length_5926_cov_8.793963	5926	58.02
NODE_176_length_5883_cov_9.666382	5883	56.69
NODE_177_length_5851_cov_9.076606	5851	54.62
NODE_178_length_5845_cov_9.238652	5845	61.54
NODE_179_length_5780_cov_7.538863	5780	48.67
NODE_180_length_5758_cov_9.684238	5758	58.58
NODE_181_length_5748_cov_10.716559	5748	58.59
NODE_182_length_5737_cov_9.654870	5737	57.99
NODE_183_length_5717_cov_9.214487	5717	55.92
NODE_184_length_5576_cov_9.828195	5576	56.94
NODE_185_length_5560_cov_10.227807	5560	56.91
NODE_186_length_5534_cov_9.218347	5534	57.17
NODE_187_length_5519_cov_9.340984	5519	58.25
NODE_189_length_5339_cov_9.448776	5339	58.14
NODE_190_length_5303_cov_8.429465	5303	53.52
NODE_191_length_5290_cov_9.413800	5290	55.33
NODE_192_length_5277_cov_9.514672	5277	56.21
NODE_193_length_5228_cov_7.492402	5228	52.49
NODE_194_length_5090_cov_9.369492	5090	56.07
NODE_195_length_5079_cov_9.382772	5079	56.53
NODE_196_length_5043_cov_8.796968	5043	55.21
NODE_197_length_4953_cov_9.672218	4953	57.92
NODE_198_length_4913_cov_8.406224	4913	60.09
NODE_199_length_4895_cov_9.298808	4895	57.59
NODE_200_length_4890_cov_10.875129	4890	58.98
NODE_201_length_4809_cov_9.399791	4809	56.29
NODE_202_length_4802_cov_9.298764	4802	60.31
NODE_203_length_4735_cov_8.921589	4735	57.17
NODE_204_length_4680_cov_9.565900	4680	55.00
NODE_205_length_4680_cov_9.485057	4680	58.65
NODE_206_length_4660_cov_9.316994	4660	56.61
NODE_208_length_4609_cov_9.014847	4609	58.41
NODE_209_length_4547_cov_9.136344	4547	57.44
NODE_210_length_4532_cov_10.084166	4532	57.68
NODE_211_length_4516_cov_8.943392	4516	57.60
NODE_212_length_4445_cov_9.362545	4445	58.79
NODE_213_length_4355_cov_10.686546	4355	58.55
NODE_214_length_4322_cov_9.594922	4322	58.98
NODE_215_length_4292_cov_9.397373	4292	55.94
NODE_216_length_4239_cov_9.153444	4239	57.04
NODE_218_length_4222_cov_9.589316	4222	55.33
NODE_219_length_4216_cov_8.295916	4216	56.90
NODE_220_length_4173_cov_9.717423	4173	55.36
NODE_221_length_4033_cov_9.122378	4033	57.95
NODE_222_length_4001_cov_10.646777	4001	57.04
NODE_223_length_3997_cov_8.964718	3997	56.27
NODE_224_length_3960_cov_10.098703	3960	57.25
NODE_225_length_3958_cov_9.801222	3958	57.38
NODE_226_length_3931_cov_8.653255	3931	57.67
NODE_227_length_3879_cov_10.058442	3879	50.89
NODE_228_length_3867_cov_10.825690	3867	58.65
NODE_229_length_3842_cov_9.688172	3842	58.49
NODE_230_length_3793_cov_9.011424	3793	58.95
NODE_231_length_3759_cov_11.326542	3759	53.05
NODE_232_length_3663_cov_8.492020	3663	54.38
NODE_233_length_3543_cov_8.278884	3543	55.94
NODE_234_length_3540_cov_10.772999	3540	57.80
NODE_235_length_3501_cov_8.901786	3501	55.44
NODE_236_length_3456_cov_9.757222	3456	55.56
NODE_237_length_3428_cov_8.120330	3428	53.73
NODE_238_length_3419_cov_9.316224	3419	55.92
NODE_239_length_3392_cov_9.228665	3392	56.99
NODE_240_length_3350_cov_8.978621	3350	56.63
NODE_241_length_3316_cov_9.309401	3316	57.63
NODE_242_length_3302_cov_10.285060	3302	55.78
NODE_243_length_3233_cov_9.365481	3233	56.20
NODE_244_length_3230_cov_10.328335	3230	58.95
NODE_246_length_3158_cov_8.223714	3158	52.22
NODE_247_length_3140_cov_9.125362	3140	57.23
NODE_248_length_3120_cov_10.293756	3120	58.27
NODE_249_length_3100_cov_8.119505	3100	54.29
NODE_250_length_3092_cov_9.148547	3092	58.57
NODE_251_length_3068_cov_8.668970	3068	58.18
NODE_252_length_3052_cov_9.209395	3052	59.53
NODE_253_length_3022_cov_5.573338	3022	45.63
NODE_254_length_3003_cov_9.662744	3003	56.58
NODE_255_length_2979_cov_9.185424	2979	57.03
NODE_256_length_2905_cov_8.485049	2905	56.08
NODE_257_length_2904_cov_6.855652	2904	48.52
NODE_258_length_2901_cov_9.458565	2901	59.08
NODE_259_length_2897_cov_8.627615	2897	49.53
NODE_260_length_2852_cov_8.512575	2852	52.91
NODE_262_length_2809_cov_8.353597	2809	55.64
NODE_263_length_2803_cov_8.716294	2803	55.73
NODE_264_length_2798_cov_9.454677	2798	57.79
NODE_265_length_2797_cov_9.739162	2797	55.67
NODE_267_length_2740_cov_9.518997	2740	53.94
NODE_268_length_2730_cov_8.802295	2730	54.14
NODE_270_length_2646_cov_9.586167	2646	56.08
NODE_271_length_2642_cov_9.833142	2642	56.13
NODE_272_length_2626_cov_8.913747	2626	57.84
NODE_273_length_2587_cov_9.460125	2587	57.29
NODE_274_length_2552_cov_8.463734	2552	54.51
NODE_275_length_2521_cov_10.513242	2521	58.19
NODE_276_length_2493_cov_9.532873	2493	53.47
NODE_277_length_2479_cov_10.466122	2479	57.89
NODE_279_length_2463_cov_8.614626	2463	53.43
NODE_280_length_2446_cov_8.304923	2446	57.73
NODE_281_length_2380_cov_8.558486	2380	55.59
NODE_282_length_2378_cov_8.542358	2378	58.66
NODE_283_length_2352_cov_9.885062	2352	59.01
NODE_284_length_2348_cov_8.689090	2348	56.35
NODE_285_length_2336_cov_9.907672	2336	56.29
NODE_286_length_2329_cov_9.873913	2329	54.70
NODE_287_length_2322_cov_8.644134	2322	55.34
NODE_288_length_2286_cov_9.306602	2286	57.26
NODE_289_length_2274_cov_6.005345	2274	51.01
NODE_290_length_2237_cov_11.197464	2237	59.45
NODE_291_length_2227_cov_9.909463	2227	56.94
NODE_292_length_2162_cov_8.886076	2162	56.38
NODE_293_length_2151_cov_9.479736	2151	57.93
NODE_294_length_2092_cov_8.571013	2092	49.19
NODE_295_length_2069_cov_7.049020	2069	52.54
NODE_296_length_2059_cov_7.148768	2059	53.04
NODE_297_length_2037_cov_9.861056	2037	54.05
NODE_298_length_2018_cov_8.637506	2018	56.79
NODE_299_length_1961_cov_7.677019	1961	52.98
NODE_300_length_1955_cov_9.886293	1955	57.85
NODE_301_length_1925_cov_9.383439	1925	57.92
NODE_302_length_1914_cov_9.771883	1914	56.32
NODE_305_length_1836_cov_8.506918	1836	55.17
NODE_306_length_1829_cov_8.598333	1829	56.15
NODE_307_length_1824_cov_9.293593	1824	59.65
NODE_308_length_1800_cov_8.966685	1800	57.89
NODE_310_length_1769_cov_7.082184	1769	52.52
NODE_311_length_1765_cov_7.256336	1765	53.26
NODE_312_length_1737_cov_9.296838	1737	56.25
NODE_313_length_1719_cov_9.142012	1719	56.43
NODE_314_length_1709_cov_10.725595	1709	55.76
NODE_315_length_1708_cov_9.097082	1708	57.96
NODE_316_length_1652_cov_9.457794	1652	54.66
NODE_317_length_1603_cov_7.454892	1603	49.66
NODE_318_length_1590_cov_8.921204	1590	58.68
NODE_319_length_1581_cov_9.579253	1581	58.51
NODE_320_length_1578_cov_7.828922	1578	55.01
NODE_322_length_1532_cov_9.951430	1532	57.18
NODE_323_length_1531_cov_6.891478	1531	46.31
NODE_324_length_1527_cov_9.060080	1527	56.06
NODE_327_length_1455_cov_8.166199	1455	57.32
NODE_329_length_1448_cov_8.188161	1448	50.62
NODE_330_length_1422_cov_8.394113	1422	56.40
NODE_331_length_1411_cov_9.984081	1411	57.69
NODE_332_length_1370_cov_9.445936	1370	59.20
NODE_333_length_1353_cov_10.283233	1353	54.77
NODE_334_length_1276_cov_8.449880	1276	57.21
NODE_336_length_1233_cov_8.807309	1233	58.96
NODE_337_length_1220_cov_10.074727	1220	59.67
NODE_338_length_1219_cov_7.785714	1219	54.06
NODE_339_length_1213_cov_9.952703	1213	56.47
NODE_340_length_1190_cov_10.133506	1190	58.57
NODE_343_length_1177_cov_11.515679	1177	58.11
NODE_344_length_1176_cov_19.188317	1176	58.42
NODE_347_length_1085_cov_5.305871	1085	53.36
NODE_350_length_1050_cov_8.148874	1050	55.62
NODE_351_length_1025_cov_6.967871	1025	51.51
NODE_352_length_1024_cov_7.923618	1024	53.91
NODE_353_length_1018_cov_8.582406	1018	59.72
NODE_356_length_977_cov_8.077004	977	55.58
NODE_357_length_977_cov_5.647679	977	46.88
NODE_359_length_959_cov_7.800000	959	51.62
NODE_360_length_939_cov_8.945055	939	56.87
NODE_361_length_938_cov_7.954895	938	52.67
NODE_362_length_934_cov_6.287293	934	47.22
NODE_365_length_874_cov_8.846154	874	57.21
NODE_366_length_869_cov_7.341667	869	55.01
NODE_368_length_846_cov_7.708690	846	55.79
NODE_370_length_838_cov_9.814586	838	55.61
NODE_371_length_823_cov_8.557935	823	54.80
NODE_372_length_814_cov_4.751592	814	40.91
NODE_374_length_812_cov_63.301405	812	54.06
NODE_377_length_763_cov_7.175749	763	53.34
NODE_380_length_713_cov_6.732456	713	50.91
NODE_381_length_704_cov_6.284444	704	43.04
NODE_387_length_660_cov_7.213946	660	44.70
NODE_388_length_643_cov_7.938111	643	56.77
NODE_389_length_641_cov_7.882353	641	45.71
NODE_391_length_635_cov_8.922442	635	56.38
NODE_393_length_629_cov_5.085000	629	57.87
NODE_394_length_619_cov_4.577966	619	47.17
NODE_398_length_611_cov_21.348797	611	59.41
NODE_400_length_573_cov_8.358456	573	55.67
NODE_404_length_517_cov_5.637295	517	48.16
NODE_408_length_504_cov_5.528421	504	40.67
NODE_409_length_498_cov_9.168443	498	53.01
NODE_418_length_462_cov_5.736721	462	58.66
NODE_419_length_461_cov_9.678241	461	62.04
NODE_421_length_460_cov_8.245940	460	58.70
NODE_431_length_432_cov_7.260546	432	43.52
NODE_436_length_418_cov_7.473008	418	48.80
NODE_437_length_417_cov_5.252577	417	45.32
NODE_440_length_414_cov_9.207792	414	55.07
NODE_452_length_388_cov_4.930362	388	52.84
NODE_453_length_386_cov_9.036415	386	56.74
NODE_458_length_365_cov_26.327381	365	59.45
NODE_460_length_362_cov_10.069069	362	57.18
NODE_465_length_354_cov_9.553846	354	52.26
NODE_479_length_335_cov_3.539216	335	45.07
NODE_487_length_325_cov_9.587838	325	51.38
NODE_491_length_324_cov_5.084746	324	45.37
NODE_494_length_322_cov_8.839590	322	60.56
NODE_504_length_315_cov_7.097902	315	50.16
NODE_510_length_312_cov_7.381625	312	55.45
NODE_559_length_289_cov_6.784615	289	53.63
NODE_569_length_283_cov_6.972441	283	58.30
NODE_577_length_279_cov_6.168000	279	53.41
NODE_616_length_269_cov_19.591667	269	59.48
NODE_623_length_267_cov_5.840336	267	43.82
NODE_641_length_263_cov_14.581197	263	59.70
NODE_658_length_259_cov_7.604348	259	55.60
NODE_674_length_254_cov_5.088889	254	38.98
NODE_679_length_252_cov_9.215247	252	53.17
NODE_726_length_243_cov_7.004673	243	49.79
NODE_904_length_220_cov_6.973822	220	60.91
NODE_979_length_215_cov_4.048387	215	33.49
NODE_1010_length_213_cov_9.603261	213	57.28
NODE_1202_length_201_cov_3.662791	201	49.75
