tip	date	distance	residual
BG2-S27_2008	2008.5	0.0013557972396232932	-3.694348114779305E-5
64-150_1964	1964.5	0.001337274439623293	-5.7811781226632924E-5
66-59_1966	1966.5	0.001334485139623293	-6.049446758668543E-5
CIIMS-PH-3_2016	2016.1584699453551	0.001353933639623293	-3.83988324691427E-5
NCTC8334_1900or1951	1925.5	0.001343763039623293	-5.340214720560418E-5
SKN25_2015	2015.9698630136986	0.0013298621396232932	-6.248038650489424E-5
UK29-05_2005	2005.5	0.001323379639623293	-6.952100160771408E-5
UK3-06_2006	2006.5	0.0013343747396232929	-5.847259478774071E-5
16M-VerC_Unknown	2014.3808219178081	0.0013490847396232931	-4.334249323252365E-5
ADMAS-G1_2013	2013.203310502283	0.0013787324396232932	-1.37575626215677E-5
Reference	2001.9890410958903	0.001399121139623293	6.0333403380497495E-6
2011TE2103111_2011	2011.5	0.001351862139623293	-4.0718660687872384E-5
CNGB1076_2006	2006.5	0.001339818239623293	-5.30290947877406E-5
CNGB1120_2006	2006.5	0.0013481542396232928	-4.4693094787740754E-5
CNGB290_1996	1996.5	0.001343525039623293	-4.985536298747679E-5
F10-05-2_2005	2005.5	0.001362067739623293	-3.083290160771422E-5
F3-02_2002	2002.5	0.001354659539623293	-3.840102206763502E-5
NCTC8223_1900or1951	1925.5	0.001366890239623293	-3.0274947205604155E-5
F1-06B10_2006	2006.5	0.001436807239623293	4.3959905212259415E-5
KU-RCF-03_2014	2014.5	0.001465503339623293	7.308245977204848E-5
UK19-04_2005	2005.5	0.001404374839623293	1.1474198392285922E-5
NIPH-Bru1_2005	2005.5	0.0014033376396232929	1.043699839228568E-5
NIPH-Bru4_2006	2006.5	0.001413522339623293	2.067500521225939E-5
NIPH-Bru24_2012	2012.5	0.0014042644396232932	1.1736946132101522E-5
UK14-06_2006	2006.5	0.0013978295396232928	4.982205212259241E-6
UK23-06_2006	2006.5	0.001405233239623293	1.238590521225949E-5
Uk24-06_2006	2006.5	0.0014214463396232929	2.8599005212259256E-5
UK22-04_2004	2004.5	0.001420560639623293	2.7606691572312336E-5
2011TE117111_2011	2011.5	0.0015610575396232931	1.6847673931212766E-4
2011TE2168711_2011	2011.5	0.001562910239623293	1.7032943931212757E-4
2011TE1179311_2011	2011.5	0.001546235339623293	1.5365453931212754E-4
2013TE1500311_2013	2013.5	0.001551790439623293	1.5931625295207493E-4
2011TE199511_2011	2011.5	0.001556387939623293	1.6380713931212756E-4
2016TE600811_2016	2016.5	0.001565648439623293	1.7333417341199573E-4
Human-CT-US-1995_1995	1995.5	0.001550832339623293	1.5739863019254962E-4
2011TE683911_2011	2011.5	0.0015610244396232931	1.6844363931212765E-4
2011TE605711_2011	2011.5	0.0015499104396232931	1.5732963931212765E-4
2011TE629912_2011	2011.5	0.001561023539623293	1.6844273931212756E-4
Ether-VerB_Unknown	2014.3808219178081	0.001530487239623293	1.380600067674763E-4
JessSample	1394.6164383561643	0.001465642039623293	4.01771383468912E-5
2011TE447411_2011	2011.5	0.001561957639623293	1.6937683931212756E-4
2013TE1501911_2013	2013.5	0.0015628845396232932	1.7041035295207508E-4
2017TE307211_2017	2017.5	0.0015739973396232932	1.8173638023196966E-4
BRUC101_Unknown	2015.8602739726027	0.001573092439623293	1.807440716518208E-4
BwIM-MAR-25_2016	2016.5	0.001593536139623293	2.0122187341199563E-4
KayBMel	1387.5	0.001445930539623293	2.0086283648585845E-5
