tip	date	distance	residual
Babortus-2308_1940	2014.8849315068494	0.006591782713530495	0.0
00-3099-5733_2000	2000.5	0.007326964386469505	7.320824181183006E-4
2016TE600811_2016	2016.5	0.007334069286469505	7.426345418404109E-4
2011TE199511_2011	2011.5	0.007297754986469505	7.052429844272515E-4
Human-CT-US-1995_1995	1995.5	0.007282967486469505	6.870082607051409E-4
2011TE683911_2011	2011.5	0.007289583286469505	6.970712844272513E-4
2011TE684411_2011	2011.5	0.007318630086469505	7.261180844272512E-4
2011TE199411_2011	2011.5	0.007327243186469505	7.347311844272519E-4
2011TE605711_2011	2011.5	0.007285882686469505	6.933706844272514E-4
NCTC10509_1961	1961.5	0.007131834686469505	5.285501102956546E-4
Brancorsini	1394.6164383561643	0.006910810086469505	1.8538960645981574E-4
2011TE116911_2011	2011.5	0.007376552886469505	7.840408844272517E-4
R3-07-2_2007	2007.5	0.007321693386469505	7.283195784967235E-4
2011TE2168711_2011	2011.5	0.007355337386469505	7.628253844272513E-4
2015TE1184511_2015	2015.3205479452056	0.007328899286469504	7.37210427146512E-4
2011TE1179111_2011	2011.5	0.007298693586469505	7.061815844272516E-4
2013TE1502911_2013	2013.5	0.007313868286469505	7.217871873925153E-4
2011TE1179311_2011	2011.5	0.007282786786469505	6.902747844272517E-4
2011TE450011_2011	2011.5	0.0073339312864695045	7.41419284427251E-4
2011TE74411_2011	2011.5	0.007329506586469504	7.369945844272509E-4
2013TE1502811_2013	2013.5	0.007339952186469505	7.478710873925157E-4
2015TE1618111_2015	2015.309589041096	0.007321497486469505	7.298062660343746E-4
2008724259_2007	2007.622488584475	0.0073796158864695045	7.862684688438541E-4
2011TE1182611_2011	2011.5	0.007359213486469505	7.667014844272516E-4
2017TE307211_2017	2017.5	0.007418709686469505	8.274903933230436E-4
2015TE2627011_2015	2015.5	0.007408081186469505	8.164309903577801E-4
UK31-99_1999	1999.5	0.007421199686469504	8.26102266635668E-4
BRUC101_Unknown	2015.8602739726027	0.007400285486469505	8.087129119193305E-4
BwIM-MAR-25_2016	2016.5	0.007414009386469505	8.225746418404111E-4
02-7258_Unknown	2013.6493150684933	0.006367309286469504	-2.247396424545989E-4
CIIMS-NV-5_2016	2016.2459016393443	0.006362401386469505	-2.2908810402812608E-4
CIIMS-PH-3_2016	2016.1584699453551	0.006387334986469505	-2.0417334131622548E-4
66-59_1966	1966.5	0.006281312286469505	-3.208950322911852E-4
LMN20_2018	2018.0876712328768	0.006323383086469505	-2.6770959203853244E-4
64-150_1964	1964.5	0.006276285286469506	-3.263529352564489E-4
128_1986	1986.2882420091325	0.006332902086469505	-2.6504182621163875E-4
20236_2012	2012.4153005464482	0.006361011586469505	-2.3130321271296224E-4
B7_2016	2016.7903005464482	0.006334188186469505	-2.5718401247644754E-4
I-349_1999	1999.5	0.006283203186469505	-3.118942333643314E-4
B9_2018	2018.126598173516	0.006379019886469505	-2.1206440517145767E-4
CIT21_2015	2015.1616438356164	0.006409699386469505	-1.8202370897949394E-4
BB20_2011	2011.5	0.006336908686469505	-2.5560331557274857E-4
I-216_1970	1970.5	0.0063279464864695045	-2.7339902636065814E-4
BB1_1973	1973.5	0.006288466186469504	-3.122329719127629E-4
I-136_1959	1959.5	0.006297021686469504	-3.066937926696099E-4
BB9_1990	1990.5	0.006232428486469505	-3.646079967080185E-4
I-160_1961	1961.5	0.006346950686469505	-2.56333889704345E-4
I-340_1995	1995.5	0.006285017686469505	-3.109415392948591E-4
I-280_1983	1983.5	0.006300620786469505	-2.979238570864429E-4
CIT43_2015	2015.1616438356164	0.006374338986469505	-2.1738410897949399E-4
QY1_2015	2015.323287671233	0.0063286755864695055	-2.6301268257545186E-4
BY38_2013	2013.5	0.006326028186469505	-2.660529126074845E-4
BB3_1980	1980.5	0.0063361733864695045	-2.6301761153433873E-4
548_1948	1948.6748633879781	0.006285567486469505	-3.204802844023625E-4
BL_2012	2012.5	0.006264497586469505	-3.2779896409011657E-4
I-194_1965	1965.5	0.006280153186469505	-3.222695837738175E-4
I-338_1993	1993.5	0.006264008986469505	-3.3238114226012347E-4
Brm-1252-10-Geo_2010	2010.5	0.006277348886469505	-3.153785670553799E-4
Brm-1268-11-Geo_2011	2011.5	0.006272587286469505	-3.199247155727487E-4
C-569_2014	2014.5	0.0062977483864695046	-2.9411726112485263E-4
C-572_2014	2014.5	0.006269323086469505	-3.2254256112485176E-4
C-568_2014	2014.5	0.006291804586469505	-3.000610611248525E-4
C-554_2012	2012.5382513661202	0.0062962410864695045	-2.960472227765739E-4
C-573_2014	2014.5	0.0062859359864695045	-3.059296611248527E-4
C-570_2014	2014.5	0.006272602686469505	-3.192629611248523E-4
KIV-L_2014	2014.5	0.0063068157864695044	-2.8504986112485274E-4
F2-06-6_2006	2006.5	0.006271265886469505	-3.2232337298590714E-4
BB4_1957	1957.5	0.006254568286469505	-3.49578095634873E-4
CIIMS-BH-2_2016	2016.1475409836066	0.0062643317864695056	-3.2717889597723687E-4
CIIMS-NV-1_2016	2016.2295081967213	0.006279578186469505	-3.1191483601964495E-4
BmIND1_2007	2007.6054794520549	0.006308234986469504	-2.851160957989445E-4
BwIM-AFG-63_2016	2016.5	0.006320435186469505	-2.709995581595889E-4
BwIM-TUR-38_2015	2015.5	0.006300047086469505	-2.916031096422203E-4
BwIM-SYR-01_2015	2015.5	0.006310728186469505	-2.8092200964222047E-4
BwIM-SAU-09_2015	2015.5	0.006385325686469505	-2.0632450964221984E-4
NIPH-Bru47_2016	2016.5	0.006520780186469505	-7.065455815958872E-5
